,1,2,3,4
1969-11-30,-0.004385899480062939,0.3085464902617109,0.018813655168054888,0.037045619729947306
1969-12-31,-0.17239515835927022,0.5078495455123688,0.07248412824420823,-0.4060576010091217
1970-01-31,0.4151483354505187,-0.205523884881966,0.19063474159129212,0.0
1970-02-28,0.0,0.04157379076528829,-1.6905173002863618,0.5421598133928431
1970-03-31,0.18954032226790085,0.3292165887848525,0.22243485488211004,-1.3299740600003471
1970-04-30,-0.1377796124472555,-6.363832142236705,0.0,0.33132263929871775
1970-05-31,0.0,-5.416971877544175,-0.13971140664072337,0.06501635625901779
1970-06-30,0.0,1.6171001041016115,0.7489016524321791,0.0
1970-07-31,-0.0331358478875922,-0.05971859241989349,-0.06570989534180129,1.0425773588737803
1970-08-31,0.0,0.38531898046330215,0.0,0.38817769272095315
1970-09-30,0.0,5.649427388720078,0.3926387526759313,2.2538562442682046
1970-10-31,0.0,-0.16769945731205643,0.5042186108461127,-0.9229287492204523
1970-11-30,0.0,-0.4794482092994441,0.35165289929748145,-0.1835583643043251
1970-12-31,-0.14666664859859962,0.0,-0.0019600209123066927,-0.5853810309335087
1971-01-31,0.0,-0.06602744953721391,-0.3195623641084458,-0.3729552443337272
1971-02-28,0.6665517267348765,0.08536837031450359,-5.149168551019491e-212,-0.5036477526746752
1971-03-31,0.0,0.030517618716390495,1.8254900291525102,-0.13114805798242163
1971-04-30,0.11697198089081993,-0.2607558637952318,0.0,0.40546232387048475
1971-05-31,0.0,-0.015616450801062795,-0.2703871935729887,0.024312679169663377
1971-06-30,0.0,0.014320826762177793,-0.6233993963936204,-0.04809150988502498
1971-07-31,-0.011665663957926266,-0.07892574600806677,-0.527915687623921,0.045243120988149865
1971-08-31,0.0,-1.4648053842963182,-0.14547382605522727,-0.06946367020095653
1971-09-30,-0.01656987381591131,0.04531036905097505,0.8868104471855826,-0.024210336093736035
1971-10-31,-0.37123318561410856,-0.014121103284478007,-0.0010176289039735276,0.24346911916495736
1971-11-30,-0.002255055794040256,0.5196910255640947,0.03397844891073061,0.001760117198306134
1971-12-31,-0.0406752879388407,-0.12170018340457202,0.03458593475519395,0.228231449516697
1972-01-31,-0.1571360546260537,-0.16929650695059012,-0.1864384025926439,-0.08594229669200033
1972-02-29,0.5762268728775551,-0.2755380972988375,-0.0002980531585914676,0.32248715085485585
1972-03-31,-0.08193284942152776,0.06499985238956452,-0.033153299502496625,0.2969085605959755
1972-04-30,0.0,-0.0867602272354739,-0.004427470852022932,0.6141703859795669
1972-05-31,-0.8010100849280746,0.12467965667916892,0.03031723545698385,-0.30466742801664703
1972-06-30,-0.027631370146281267,-0.0161566354291299,-0.02993747995664181,0.10383427561264227
1972-07-31,-0.13518548245956494,-0.34434530406345853,-0.023531243236822257,-0.003396107385332775
1972-08-31,-0.024404482527323343,0.11475102849153127,0.02384396262655449,0.48813793667110533
1972-09-30,0.2274708183013474,-0.017289321954450716,0.0025644338422135633,-0.12694738973456884
1972-10-31,0.0,-0.31515527154415474,0.03084928757678877,-0.028717482280397885
1972-11-30,-0.10094668128767519,0.1992240210697555,0.36757835557383467,-0.8111439008353751
1972-12-31,-0.24049365637807418,1.0669875186846627,-0.2759226231934997,-0.8120933298751704
1973-01-31,0.09804480580955191,0.2881644554459225,0.7318612104106331,0.0
1973-02-28,0.1344978857723654,-0.10799176262007193,0.0,0.526623775520811
1973-03-31,0.04869586598983963,-0.01748533216652222,-0.07330259453014412,0.1007132697217304
1973-04-30,0.14976455092814356,-0.2059245068562039,1.207452478612256,-0.3692690070018879
1973-05-31,-0.09671044281534602,0.01821619127419545,0.4571070342959501,0.0414457092314704
1973-06-30,-0.10035023789563119,0.4582889357287484,0.0727916680090416,0.03594907809958174
1973-07-31,2.9867646909517123,0.0,-0.38197885850944646,0.0
1973-08-31,0.013825739592759616,0.06502586629722519,-1.1187008170182566,-0.003298467501623887
1973-09-30,0.0,-1.6908232293672674,-0.31962155763981753,0.11067264066278304
1973-10-31,0.0,-0.07094893975243344,0.7095495400507709,1.0835472508337558
1973-11-30,-0.5982004709415416,0.527131722161746,0.46513154732971307,0.0
1973-12-31,1.0124440743374772,-0.17495291637401464,-0.5089619407222551,-0.36857699560851775
1974-01-31,0.6139723889840056,0.0,-3.2613998426287867,-2.872735625561755
1974-02-28,-0.44954320269634374,0.11341578049516163,-0.17686806625919904,1.191033327808495
1974-03-31,-0.04822307752211588,0.3849574292055365,0.0,0.00040095000992738407
1974-04-30,-0.8718590036642323,0.293048321485458,-0.8400564488715035,0.45848639429295573
1974-05-31,0.46488325159093347,0.3055949602103708,0.048995364244003525,0.07967061810368528
1974-06-30,-0.6645342657330336,0.0025273773501882867,-0.3158472696887268,-1.1095865238576925
1974-07-31,0.0,3.190918557773548,-0.04712981578366892,0.3742108258597042
1974-08-31,0.30439965390992524,0.7301801170610023,-0.567097520456939,0.028612224765589583
1974-09-30,-0.002291072625502981,3.68462383900655,1.1023335547518587,1.5240250866718126
1974-10-31,-1.964207837040946,-1.888731173583075,0.1405181628149781,0.006950373373699118
1974-11-30,0.38157091142665234,0.171427850205483,0.8091583552428593,0.0
1974-12-31,0.03978928892476804,-0.06649955359105887,0.6015390651682131,-0.042495666291120344
1975-01-31,2.346388773691202,1.5925711571348804,0.0,-2.7394924525140336
1975-02-28,-0.0542975652539886,0.0,-2.6419205224323954,0.974305042924489
1975-03-31,-0.1830860138860459,0.06073938114851104,0.040365867799218434,0.2004676273351894
1975-04-30,0.9740846124720083,-0.058347278402706704,0.3432321258986458,-0.11389716061992822
1975-05-31,-0.016041863009181073,-0.39717775577366304,0.08521175858820441,0.15816983302103638
1975-06-30,0.29159443527890255,0.03182002493951073,-0.6273287362129429,-0.7656947514356567
1975-07-31,-0.32839733222724443,-0.014140232942415695,-0.1762670729713118,0.006577342911343193
1975-08-31,-0.17519277687888934,0.0,0.11844136659966666,-0.4764778102822913
1975-09-30,-0.016225309391655885,0.0,0.0,3.307319183520901
1975-10-31,-0.021815644969467807,0.2687813423391125,0.13533583623414713,0.9257896289331358
1975-11-30,-0.009429541017061694,-0.26512358097571614,0.9002069394130794,-0.29225943464107634
1975-12-31,0.008429223180664603,0.01076990212936078,0.2690097170835468,0.6173037299043889
1976-01-31,0.09230497953107009,-0.010915818112453518,0.1426569927972754,-1.3861554147567368
1976-02-29,-0.3348613356317272,0.0,-1.109478415646215,-0.4759611365966658
1976-03-31,0.072571739354605,-0.6593926543544159,0.09776641302875383,0.020483620117378296
1976-04-30,0.157152657099438,0.25395545091935573,-0.0007856416635895341,0.06876552482300548
1976-05-31,0.11377815192775019,0.0027402832672873134,0.0803806237602649,0.24090982691387652
1976-06-30,0.010491379966941345,0.04912020822690199,0.016158266832747015,0.00791342102622488
1976-07-31,0.1772848982195722,0.16640650789271802,0.09327909413062846,-0.10572242038722894
1976-08-31,0.004478311621336641,0.03635454131106773,-0.2433012211448514,-0.3157430537690538
1976-09-30,-0.025785826388369383,-0.02299009213826431,0.07766856416594779,-0.12005351806058095
1976-10-31,-0.05824863907897615,0.006405798400867302,0.009023873051450075,0.06504990560006782
1976-11-30,0.010364714678895562,0.0,-0.03624616739497649,-0.602844468447844
1976-12-31,0.16666742496736653,-0.32122109719466174,0.10566555978110341,0.019417255378375173
1977-01-31,-0.059210312386023416,0.236187434271416,0.012915689989187606,0.12365198482351397
1977-02-28,-0.1042454905993836,0.07657449197198699,-0.014887603519527011,0.006019403963254202
1977-03-31,0.062127857823953664,-0.0048626269611766575,-0.01151158359269272,0.0
1977-04-30,0.10610459202391301,0.41107129637834844,-0.04498186038468144,-0.2996487870916891
1977-05-31,0.09949830746609685,0.0491183368677355,0.0,0.024077211829560925
1977-06-30,0.20935403606162456,-0.020020832877092838,0.1148283844005133,-0.07942096139667054
1977-07-31,-0.38122318764693913,0.15623953434234186,-0.14202577349918757,0.111821179002921
1977-08-31,0.008286527297756436,-0.06043910623027207,0.24421334782750037,0.22012847549012876
1977-09-30,-0.10220926944319374,-0.04469054102614924,0.1047729541595173,0.010087631445464935
1977-10-31,-0.05873008711766771,-0.1495387014811576,0.0,0.03827396467906613
1977-11-30,0.016685389429222555,0.04335731458302311,-0.02054169530041916,0.11478776598326135
1977-12-31,0.0,0.0,-0.5314671079329774,-0.07772227794805907
1978-01-31,0.0,0.2885921327929546,-0.016818663985583574,1.2686093253117277
1978-02-28,0.02189859334281579,0.016824402292407743,-0.18023620206147878,0.17544876651680247
1978-03-31,0.023613579354017523,-0.09620607993729063,0.0,-0.018176900670029493
1978-04-30,-0.03770566802115748,0.8607198672208496,0.5116521542097352,0.3088532761247623
1978-05-31,8.138553205164222e-167,0.3588772690315423,0.09050045800575626,0.03843070215967732
1978-06-30,-0.036078037028907405,-0.008876191147423848,0.015361379321727195,0.013531323300003006
1978-07-31,0.08015797915130965,0.04787958733362811,0.1622551512282005,-0.11215784776316003
1978-08-31,0.006427993291763134,0.028541557038628783,0.8198555809061661,-0.009505276114109826
1978-09-30,-0.046952761599695005,0.018707205659750085,0.37681808288577634,0.45214231399804705
1978-10-31,0.1284849160907989,-0.08523404240916896,0.0,3.4439956396785187
1978-11-30,0.0,6.89265287187184,-0.22839708626902816,0.0
1978-12-31,0.0,0.0,-1.1959158915605983,0.41247670080661947
1979-01-31,-0.04492056341258283,-0.4253920240167415,1.429530719772567,-0.0869894962925693
1979-02-28,-0.10574064115107205,0.08026155519977593,0.9575857541652745,0.08998066323744056
1979-03-31,0.014331065957850272,1.006868603750464,0.21041548329364707,-0.021696585020325482
1979-04-30,0.059931253799731965,0.05390697693886931,-0.01020154649848346,-0.0154898610168904
1979-05-31,-0.1268336608168259,0.0412131946961293,0.5184853353404508,0.00255879929848068
1979-06-30,0.1940009504182699,0.23632565229620428,0.23978474847759734,0.030543217261754765
1979-07-31,-0.07331031856250099,0.024303787620868354,-0.18004201186386984,-0.2055088717061872
1979-08-31,0.5710876875704191,0.089055278762022,0.11220704752518937,0.0793863335953035
1979-09-30,0.19936334677806422,-0.031729954028437424,-1.1450956229501164,0.2739615279631901
1979-10-31,-0.09233950071832653,0.05513026800489274,0.10372798662231596,-0.04904543897163255
1979-11-30,-0.32272315754956526,-1.6533090416422016,-0.06049921394933557,-2.3810540919470773
1979-12-31,0.2438015946638104,0.11145772276781923,0.8927547074338333,-0.08316659975551814
1980-01-31,0.7860424222295014,0.01245996589353514,-0.488880999315276,-0.1610504210510894
1980-02-29,-0.22861974218305495,0.5330528104238643,0.0,0.3384589038506097
1980-03-31,0.2432177325220144,5.598134710456553,-0.015313584896312432,1.8938292485941788
1980-04-30,0.04242078644257398,0.574149908149864,0.0,-3.2534800622200923
1980-05-31,0.6128287729350637,0.13932457218318084,-0.03744911458713278,0.002764061988590005
1980-06-30,0.04442385742047713,0.5609744368429007,0.2497869958324917,-0.05064349096848861
1980-07-31,1.6275773205408361,-0.06833859828942496,2.8910192280830813,-0.027165628530956887
1980-08-31,0.0,0.20404876049649923,-0.3395252593299659,0.6805328026776506
1980-09-30,0.0,-0.48856713995064405,-0.5633009866179544,-0.5304941347888655
1980-10-31,0.05174794931909167,-0.34337025765542145,0.0044314790680252125,0.0
1980-11-30,0.0,0.5804568954349081,-1.5048053234383634,0.022490632540855704
1980-12-31,-0.03145748582246449,1.525909865667439,2.547765872743562,-0.1317632198166754
1981-01-31,0.4075966653091073,-2.4259809473135343,0.0,0.0
1981-02-28,0.0,0.01689097842064291,-0.6540111989175006,0.0
1981-03-31,0.0,-0.03908820262050381,0.5472426849370049,0.8928034927791582
1981-04-30,-0.15084666217957904,0.576110229405707,-0.0997779703521843,0.05857181906762671
1981-05-31,-1.3088522346579494,0.5881181800714883,-0.08314008897973262,0.5414254459199095
1981-06-30,0.7877093077186186,0.0,0.2783156630826783,-0.8101258602878912
1981-07-31,-0.35282405625432145,0.0014358148875316089,1.840175262882897,0.03495042520303367
1981-08-31,0.3481102055123353,-0.06602587409587245,-0.014777006128296315,1.8266703822013868
1981-09-30,0.11490477572443661,-0.0820488571721103,0.0,-2.5068368820942593
1981-10-31,-0.5730268299993511,0.0,0.9203985079316299,-0.8119786817253631
1981-11-30,0.704640394237289,-1.4759641958055958,0.0,-0.19510892082116577
1981-12-31,-0.2449661994590396,0.0364779165566303,-0.17385694297494844,0.00425649616798492
1982-01-31,1.2432854528627353,0.0,0.07107324399276917,0.22767085840223494
1982-02-28,1.2521305325417056,0.0,0.1811497863851583,-1.146570704004395
1982-03-31,0.0600189112259816,-0.06414326450591804,-0.16070652470030677,0.0
1982-04-30,0.09136933677574212,-0.08053647322221212,0.0,-0.04703222473886663
1982-05-31,-0.5462014159423162,0.0,0.2961064647023839,0.019471376920240008
1982-06-30,0.006577471466578364,0.012020693186073711,-0.12654984372074174,0.08470757387625047
1982-07-31,-0.1757607310710969,1.0937960500766641,0.5595243869682016,-0.0036694256423494445
1982-08-31,0.0,-0.26250280716615554,0.29646460848334144,-0.5382011546904528
1982-09-30,-0.11142473304915618,-0.17996624229583336,0.09056566603998562,-0.25417570293712444
1982-10-31,3.0889596700318687,1.2647537877164035,-0.5481885470831065,0.0
1982-11-30,1.5808474230856449,0.19452377958354927,0.06584048995418408,-0.20932279723523411
1982-12-31,0.7733190679741269,-0.4346637597931405,-0.4441777768480669,0.12684254287734495
1983-01-31,-0.06837486811101463,-0.3558543961662763,0.18858858552110694,-2.2806233710964805
1983-02-28,0.036837326847358715,-0.12175380611968133,1.8145927419424264,-0.1305076299883092
1983-03-31,-0.3242546475460709,0.03976307344037994,0.7407211693166726,-0.6263674016717239
1983-04-30,0.0,-0.04410642042420716,-2.2269056794253115,-0.13044683241464933
1983-05-31,0.12670254891071092,0.1715838077974375,-0.23396165207080424,1.7398550847016203
1983-06-30,-0.004238351616323592,-1.6974940745543374,0.12981387544665374,0.12436789486128107
1983-07-31,0.033537505393863846,1.3752841387436656,0.0,-0.06566889804573191
1983-08-31,0.18500991249681129,-0.015613632315501672,0.16447234635925773,0.42299666782172857
1983-09-30,0.08389691563056055,0.12086476821754136,0.25102185927092174,-0.15130389201067312
1983-10-31,-0.4035942467038458,0.0,1.530760490858928,0.025827627574131873
1983-11-30,0.09736979778173582,-0.020087363298086355,-0.1675802649843053,-0.0012421060692180408
1983-12-31,0.07823249585154661,0.0,0.1932551218536014,0.27123188184458
1984-01-31,-0.19920905126801797,-0.23051869129709462,-0.07673365971781232,0.07804995365780423
1984-02-29,0.0,0.23670634093306012,0.0,0.456186122162514
1984-03-31,0.0,0.1147243397401623,0.9059086714677325,0.2067763898415653
1984-04-30,-0.13531454706692564,0.24637094258322723,0.011921552286750568,-0.26146398915832264
1984-05-31,-0.029624607858820314,0.07378835259168073,0.39547633352091127,-0.013934270828540568
1984-06-30,-0.16103550347966566,-0.020496222037789127,2.2727803624787177,-0.381448306140816
1984-07-31,0.149504151247918,1.066583009365509,-0.06297026949065967,0.23493147827153868
1984-08-31,-0.006119581889519166,0.0,0.4938344655755576,-0.09088405953211405
1984-09-30,0.0900444212969139,0.7645123909233843,-0.11867053258376549,1.4767801810601398
1984-10-31,0.08099708511907164,0.0,2.6024760139099175,0.31696802861284706
1984-11-30,-0.3221358765745862,0.22173503441499082,-0.12766408263426857,0.6853444233273497
1984-12-31,0.30352559896677095,0.0,1.508012149971256,0.08092331646661446
1985-01-31,0.0,1.3718180445273025,0.6247481314491055,0.12016517337971422
1985-02-28,-0.07376782386484323,0.6267862866256958,-0.1368465719717527,-0.009254945569329496
1985-03-31,-0.06838932670965364,-0.09083118735329597,0.10216751458585532,0.49075532654900494
1985-04-30,0.03288318671790908,0.297469011841389,-0.5747170055152807,0.08446456885000378
1985-05-31,0.15549320046719922,0.08989007437644271,0.2799933514933923,-0.07841784270069287
1985-06-30,-0.47341858197950243,0.5765671373508362,0.485160858198488,0.0
1985-07-31,0.04079058142683553,0.28050799312962293,0.0,-0.25139591301969044
1985-08-31,0.013908890562605363,0.018073666930822838,0.4585322954028437,0.009469072314451418
1985-09-30,0.5380347936196953,-0.14444013777671486,0.009724751433443701,0.4602820634896967
1985-10-31,0.08181163151532965,-0.4005377544103989,-0.005632239647811517,0.33237427474244574
1985-11-30,-0.4207414558443771,0.08809768649673981,-0.01146982465328082,0.0
1985-12-31,-0.3825801416243301,-0.10650282270623798,-0.020627655062905922,0.01597694364527507
1986-01-31,-0.27398011603055644,0.15831842967639342,-0.0074804079063683125,0.0023083703993138907
1986-02-28,0.061974891351130344,0.39709690118573837,0.24928807250571483,-0.3264449266668771
1986-03-31,-0.1616144046699462,0.08147532618778339,-0.039338199535778016,0.7176453525487472
1986-04-30,0.0011032821932091636,-0.13227880744143566,-0.3366836414608522,-1.2566109143613733
1986-05-31,0.13243047899877103,0.08546675259168435,0.12698543364638332,0.3184461426181913
1986-06-30,-0.7037398881400763,0.22344651158500672,0.18420078980851906,0.0
1986-07-31,-0.007423159011060293,-0.6501823980875836,3.6697399404024047,0.0
1986-08-31,0.19428514247743758,0.0,-0.9693888297703407,1.5454291610487783
1986-09-30,-0.1942692299343735,0.0,1.5126423854595192,0.856771079206679
1986-10-31,0.0,-0.5314788631607275,-0.023973003156842556,0.21988521160750132
1986-11-30,0.18908370427000393,0.10232857027981773,-0.0002939426315326808,1.1351645036873979
1986-12-31,0.003051052809980706,0.0,0.2820198085274859,-0.4498727967220433
1987-01-31,-0.01983692394584021,0.6101112178288178,-0.1814542299703234,0.42862437051221913
1987-02-28,-0.04263423994143914,4.482155045802462,0.7423625576987185,0.6184732602262539
1987-03-31,-0.13535715459269412,0.1390044883115877,0.09392993510157364,-0.19281122428049857
1987-04-30,0.0584401548014597,-0.2641707643590979,0.7594647326586615,-0.0897195025935223
1987-05-31,-0.06447666096975083,0.0,-0.26810068873918563,-0.249717444454157
1987-06-30,0.27113382388333124,0.13935722626960578,-0.05711461764831269,-0.032229778708768184
1987-07-31,0.04639639212960389,-0.16257520768410486,0.11708516007276366,-0.02599876897206601
1987-08-31,-0.0997228858308419,-0.08811486094909995,0.3554874770770004,-0.3848910421141923
1987-09-30,-0.2227966805582538,0.6831941644301973,0.0,-1.190199891304056
1987-10-31,0.0,12.598788388005218,-8.009639806532467,4.119642000598762
1987-11-30,0.9190540047859643,-0.3854631095633162,0.025913150169648586,0.0906496857894366
1987-12-31,1.4870440404364489,-0.3311360159401582,0.3160559044216982,-0.286477804307069
1988-01-31,0.6455495567473811,0.0,7.0132497884453935,-0.09556110301122314
1988-02-29,0.176028507343947,-0.12760496268958685,-0.2323487340014128,0.19730371118145748
1988-03-31,0.34977327785931933,0.16976395191135948,-0.08092180059895691,-0.030503218053945513
1988-04-30,0.0,0.7967176135304925,-0.33503315828381386,0.0
1988-05-31,0.4214534521079894,-0.01552001118732908,0.15473965653128358,-0.41725119620639306
1988-06-30,-0.39825728932686716,0.00891211207925307,0.43651497879300727,0.18232098083379122
1988-07-31,0.12516287870220996,0.030863544199397533,-0.03760577321070981,-0.10394602703144586
1988-08-31,0.17532565903519548,-0.004133177771271231,0.016294972306150835,-0.0004988436605246963
1988-09-30,0.3222778440572689,-0.08617810157962452,0.43874139416376035,0.03492606495112156
1988-10-31,0.014163459307594389,0.015345050318833688,-0.003910516024849016,-0.8884684908962002
1988-11-30,0.13659636500147432,-0.0020708166153950193,-0.030611232042619202,0.09481158836557076
1988-12-31,-0.10428366501746977,0.0,0.3766905740500016,0.03551617934683736
1989-01-31,-0.019425743337003885,-0.07411971091847036,-0.2251967671117909,0.11835868432553544
1989-02-28,-0.23985383673876978,0.04200584665647415,0.021932367133697526,-0.09818296322040586
1989-03-31,0.0,0.03627152900660472,-0.40769708027340057,-0.05030749688589104
1989-04-30,-0.00952691405749685,0.08830288991403913,-0.09679921455653334,-0.028531110308398815
1989-05-31,0.016229081451369202,-0.017534413017721007,-0.12437442999392692,-0.1590851532255693
1989-06-30,-0.08918383355048998,0.05923556686950483,0.4452253160712011,0.2959578898273064
1989-07-31,0.057149593939047734,0.0,0.035848376991509986,-0.2089247188118056
1989-08-31,-0.13041553017568835,0.28202920296114514,0.0,-0.07892084382254451
1989-09-30,-0.04436870411035382,-0.05772688554779074,-0.20761237365657553,0.08367652539169668
1989-10-31,-0.007439645754635248,-1.9257895220037828,-0.28689794905020166,0.14995056051867883
1989-11-30,-0.14522550878916335,-0.00016681682964624973,-0.9736465438551509,-0.24809480699533382
1989-12-31,0.40271290129919257,0.0,-1.100073265981305,0.10608872047727211
1990-01-31,0.0,-0.07209996131910973,-0.047576915390484115,0.3053674499002556
1990-02-28,-0.03623977005887842,0.0,0.16556035564597146,-0.1622243300014803
1990-03-31,-0.0058156396813405925,0.282256836141988,-0.07378040316308906,-0.14350467804109074
1990-04-30,0.16888530013637706,0.0,0.2593841681282004,0.15725611211376994
1990-05-31,-0.08155286367574198,-0.05445485028207579,0.06290423114706623,0.25436030349772293
1990-06-30,-0.09683674477920803,-0.9898667643834916,0.0,0.2969072505740107
1990-07-31,-0.17331497370433807,-0.045553672509906676,-0.5595571998571622,0.2323420734203135
1990-08-31,-1.1575324067204948,0.6344014063128486,0.0,0.0
1990-09-30,0.044264670246147095,-0.434365872480063,0.04897811301998278,-0.31269111500194174
1990-10-31,-0.4448244107660685,0.06920808031060353,0.05852093804499916,3.147776545324902
1990-11-30,0.2606057438026448,0.0,-0.8060734394481635,-0.38168116663687324
1990-12-31,-0.008350766788832792,-0.25773033818036584,-2.9366391107663463,0.30892863232262147
1991-01-31,0.0,1.210505969026374,-0.41443134277967153,-0.23318805300001633
