,0
1980-04-30,0.5732676993889019
1980-05-31,0.3178509442385645
1980-06-30,0.492585393405504
1980-07-31,0.8544773722848318
1980-08-31,0.798459590581427
1980-09-30,0.4802164661418683
1980-10-31,0.5138116730599573
1980-11-30,1.317399020818729
1980-12-31,1.2183973901366805
1981-01-31,0.558576110645808
1981-02-28,0.272675261979072
1981-03-31,0.8101267514878376
1981-04-30,0.9082095734190667
1981-05-31,0.4377331769494202
1981-06-30,0.5322150680786861
1981-07-31,0.4624298045074908
1981-08-31,0.6637324962884421
1981-09-30,0.6831049568836969
1981-10-31,0.7679621863368702
1981-11-30,0.7398871293286846
1981-12-31,0.5493251539891035
1982-01-31,0.8481143006776832
1982-02-28,1.3937916213737696
1982-03-31,0.4085135543414624
1982-04-30,0.6527991199686467
1982-05-31,0.45911269058432314
1982-06-30,0.5450561654898448
1982-07-31,0.8482573361304699
1982-08-31,0.7117615934019017
1982-09-30,1.0364917529646747
1982-10-31,0.6215246937030587
1982-11-30,0.8548210983861392
1982-12-31,0.720656260273101
1983-01-31,1.031019827675103
1983-02-28,1.1254134574029235
1983-03-31,0.43745730458133414
1983-04-30,0.4187741048603802
1983-05-31,0.7149787350250817
1983-06-30,0.6983590430958652
1983-07-31,0.6262674305151309
1983-08-31,0.4950225925649471
1983-09-30,0.305495105339471
1983-10-31,0.1198234665168396
1983-11-30,1.0387632040114305
1983-12-31,0.37257496275156843
1984-01-31,0.39872715005470605
1984-02-29,0.2578971690382376
1984-03-31,0.7648545969636454
1984-04-30,1.016428793613396
1984-05-31,0.35337702423669726
1984-06-30,1.1151762830404572
1984-07-31,0.7639316553176261
1984-08-31,0.5657904730526402
1984-09-30,0.36937742667098866
1984-10-31,1.1867923891299914
1984-11-30,0.40107473507009833
1984-12-31,2.609646277340451
1985-01-31,0.49685759510716987
1985-02-28,0.28130451040601384
1985-03-31,0.6525454311031899
1985-04-30,0.8728479823421849
1985-05-31,0.5527680604583416
1985-06-30,0.7276320697028702
1985-07-31,0.6386790383399897
1985-08-31,0.378184584834301
1985-09-30,0.36880900148993534
1985-10-31,0.8068408806324849
1985-11-30,0.386769645177484
1985-12-31,0.7503233315420479
1986-01-31,0.44856162071274286
1986-02-28,0.7552833798949452
1986-03-31,0.9031471734904928
1986-04-30,1.4102166253137742
1986-05-31,0.23073664258952753
1986-06-30,0.7162444074440883
1986-07-31,0.7904846772818455
1986-08-31,0.5152506330256572
1986-09-30,1.0409721609911369
1986-10-31,0.49160104028820745
1986-11-30,0.910508466298526
1986-12-31,0.6012127356176467
1987-01-31,0.8166374700169279
1987-02-28,0.7575268846465913
1987-03-31,0.5640785210752178
1987-04-30,1.198737424315552
1987-05-31,1.136833005735455
1987-06-30,0.34105683200778375
1987-07-31,1.3996797696615204
1987-08-31,0.6157593528055086
1987-09-30,0.7218225280496213
1987-10-31,1.8214570169963344
1987-11-30,1.1800220738291083
1987-12-31,1.2018244279952892
1988-01-31,0.7722238969516011
1988-02-29,0.39929128257069835
1988-03-31,0.9705962304449638
1988-04-30,0.24709918780677986
1988-05-31,0.7049524204514968
1988-06-30,0.5268853642880703
1988-07-31,0.2246421313729728
1988-08-31,0.5337894793353121
1988-09-30,0.7030117338353037
1988-10-31,0.4155432583205607
1988-11-30,0.1728549360228524
1988-12-31,0.5380181432324895
1989-01-31,0.5241851526619906
1989-02-28,0.4555262366751052
1989-03-31,0.804863432105349
1989-04-30,0.2963878533404083
1989-05-31,0.666711034215468
1989-06-30,0.26820601643295455
1989-07-31,0.27755394099148667
1989-08-31,0.719696842833284
1989-09-30,0.26005501318833485
1989-10-31,1.0649004807819944
1989-11-30,0.5869760440636923
1989-12-31,0.5046707817820596
1990-01-31,0.49621313084534363
1990-02-28,0.38817149339896095
1990-03-31,0.5456276228365852
1990-04-30,0.46938229435303075
1990-05-31,0.3055798661259989
1990-06-30,0.41973163554735526
1990-07-31,1.151984807272762
1990-08-31,0.9458366688756166
1990-09-30,0.9389990629408966
1990-10-31,1.2165341226066095
1990-11-30,0.3093429902212441
1990-12-31,0.5542621842843605
1991-01-31,0.7229615577675363
1991-02-28,1.176136599811492
1991-03-31,1.2538411928955497
1991-04-30,0.6523201170362685
1991-05-31,0.3687562583370131
1991-06-30,0.9339662386267854
1991-07-31,0.4836025229472609
1991-08-31,1.0017623129464182
1991-09-30,0.5708960603533068
1991-10-31,0.4642831698211788
1991-11-30,0.8461147272286678
1991-12-31,1.0528210595049887
1992-01-31,1.245960559203695
1992-02-29,1.0504299494720375
1992-03-31,1.0517689376637165
1992-04-30,0.9240785195279022
1992-05-31,0.41793524542049976
1992-06-30,0.566528649374858
1992-07-31,0.564845225529462
1992-08-31,0.47443656746814966
1992-09-30,1.1216241375218572
1992-10-31,0.7426981157788611
1992-11-30,0.8193498028460737
1992-12-31,0.6970950337679842
1993-01-31,0.7277443733963264
1993-02-28,1.5157518383679696
1993-03-31,0.29856120085007476
1993-04-30,0.8839282083639531
1993-05-31,0.8005949308184249
1993-06-30,0.9356254842839377
1993-07-31,0.580989846150802
1993-08-31,0.7738385079902256
1993-09-30,0.6081200420296109
1993-10-31,1.5770308464476548
1993-11-30,0.3918783653243798
1993-12-31,0.23839601613791733
1994-01-31,0.5507543837109993
1994-02-28,0.9069564288628953
1994-03-31,0.6555968310449709
1994-04-30,0.8990282577993738
1994-05-31,0.472148624166365
1994-06-30,0.6930741434592838
1994-07-31,1.0984800210586712
1994-08-31,0.7087566338580565
1994-09-30,0.534289107275149
1994-10-31,0.871287951307467
1994-11-30,0.2493603615928012
1994-12-31,1.0424999682024385
1995-01-31,0.9659463748892367
1995-02-28,0.42115203779088894
1995-03-31,0.34234223341217296
1995-04-30,0.781013133502428
1995-05-31,1.1589378804724833
1995-06-30,0.49934761912354775
1995-07-31,0.9296936330204001
1995-08-31,0.7157993469720662
1995-09-30,0.6758075642116922
1995-10-31,0.9315724096532888
1995-11-30,1.2654892296819682
1995-12-31,0.711016266607548
1996-01-31,0.9396071116423599
1996-02-29,0.4183581526505741
1996-03-31,0.9852644555870769
1996-04-30,0.517603681707599
1996-05-31,0.40727370868803847
1996-06-30,0.38972305011025216
1996-07-31,1.2598931392136503
1996-08-31,1.1802124974932031
1996-09-30,0.6307006176695641
1996-10-31,0.49722981833246205
1996-11-30,1.0690673643804465
1996-12-31,0.9939270501741319
1997-01-31,1.1233734542385425
1997-02-28,1.4411290265441343
1997-03-31,0.6881036569691168
1997-04-30,1.4666125399421737
1997-05-31,1.213383053148959
1997-06-30,0.7168479382417094
1997-07-31,0.8233157923020399
1997-08-31,1.0433647737297775
1997-09-30,0.8259388730455295
1997-10-31,1.1190696693998845
1997-11-30,1.095943423077515
1997-12-31,1.207762956135122
1998-01-31,0.5395377041524778
1998-02-28,0.8815643529589756
1998-03-31,0.8315734103754262
1998-04-30,0.746314958006938
1998-05-31,0.8671243478872787
1998-06-30,1.2947268351422672
1998-07-31,1.4926335265719344
1998-08-31,1.4461373663180805
1998-09-30,1.6446474499688395
1998-10-31,1.8735570129373293
1998-11-30,0.8057267606707882
1998-12-31,1.1220365053983439
1999-01-31,1.0375136428514127
1999-02-28,1.5698496461960656
1999-03-31,2.0282587522533406
1999-04-30,2.012642913936113
1999-05-31,1.3604374487371322
1999-06-30,0.5511658460305834
1999-07-31,0.7915274005111935
1999-08-31,0.9242231463387967
1999-09-30,0.5216230839915176
1999-10-31,1.447061769947857
1999-11-30,0.22937473324642108
1999-12-31,0.9136182933770434
2000-01-31,2.4169721450089594
2000-02-29,0.9515809405832637
2000-03-31,1.5416833304065858
2000-04-30,3.1887956706498857
2000-05-31,1.0481837926260866
2000-06-30,2.380652402622737
2000-07-31,1.6105248832477663
2000-08-31,1.0695481103523583
2000-09-30,2.6368076998697068
2000-10-31,2.9236721791300253
2000-11-30,2.006859973458924
2000-12-31,1.5159755263456547
2001-01-31,3.7842747309211235
2001-02-28,1.0163828913108535
2001-03-31,1.7549342565159185
2001-04-30,2.3664432440213994
2001-05-31,1.5488755715826823
2001-06-30,0.9059730685110364
2001-07-31,1.6804252822754717
2001-08-31,0.5945895781619335
2001-09-30,2.213730984017343
2001-10-31,0.9439098294242892
2001-11-30,0.8587376428015524
2001-12-31,1.6033362651719192
2002-01-31,1.1092059607237812
2002-02-28,1.9814586156392795
2002-03-31,0.7175268648641
2002-04-30,0.772269801572547
2002-05-31,0.34427731542010265
2002-06-30,1.590134125511407
2002-07-31,1.627504753223862
2002-08-31,0.9068871426099139
2002-09-30,0.1518817306049471
2002-10-31,2.0139490693700504
2002-11-30,0.6866587798668704
2002-12-31,1.050033497332421
2003-01-31,0.8275907167093345
2003-02-28,0.6243835655289579
2003-03-31,0.8368544051938263
2003-04-30,0.7467759827447447
2003-05-31,0.962273050292739
2003-06-30,0.5896791176161024
2003-07-31,0.5939550553581492
2003-08-31,0.6528453765912902
2003-09-30,0.9394016764314951
2003-10-31,0.9547517364476377
2003-11-30,0.8466206640179729
2003-12-31,0.7203033577866234
2004-01-31,0.7477976507797278
2004-02-29,0.36120898262236456
2004-03-31,0.8212532624598314
2004-04-30,1.4126857745620471
2004-05-31,0.5889199114903355
2004-06-30,0.6211946875803772
2004-07-31,0.7765834320781025
2004-08-31,0.23102096278335713
2004-09-30,0.8286964298324289
2004-10-31,0.41398160513937854
2004-11-30,0.6675631881165937
2004-12-31,0.5321269043237604
2005-01-31,0.7779952760248565
2005-02-28,0.5248766492079477
2005-03-31,0.7246666400037098
2005-04-30,0.7058334685833404
2005-05-31,1.1684347402775228
2005-06-30,0.5358593495508345
2005-07-31,0.48524466527678467
2005-08-31,0.5637918101496533
2005-09-30,0.5647848870802785
2005-10-31,1.0075888263657804
2005-11-30,0.7792567981949573
2005-12-31,0.7452443055670126
2006-01-31,0.45991267475532427
2006-02-28,0.5413474134344158
2006-03-31,0.575824330009419
2006-04-30,0.8515244356795819
2006-05-31,0.81923822408531
2006-06-30,0.4357496606760564
2006-07-31,0.8940709791778303
2006-08-31,0.7069856296052965
2006-09-30,0.9835090977825017
2006-10-31,0.5420744620768538
2006-11-30,0.561388959491145
2006-12-31,0.4027489199890274
2007-01-31,0.9468635245175003
2007-02-28,0.3021151021454269
2007-03-31,0.7595983014715537
2007-04-30,0.43645327729621375
2007-05-31,0.362571002233167
2007-06-30,0.5917005730459954
2007-07-31,0.42718799176446287
2007-08-31,1.2195773524129543
2007-09-30,0.45348928128732224
2007-10-31,0.9340947270805229
2007-11-30,0.9575431755791046
2007-12-31,0.48927367128289645
2008-01-31,1.144211625923981
2008-02-29,1.1538976646913435
2008-03-31,0.17246172680161576
2008-04-30,1.1963589573096067
2008-05-31,1.5199592532759174
2008-06-30,1.5584155470864993
2008-07-31,1.4061792554159522
2008-08-31,1.5406927862077793
2008-09-30,1.1234256019184956
2008-10-31,2.08605528008626
2008-11-30,2.5397605433769446
2008-12-31,1.523180545172199
2009-01-31,1.0465517988823916
2009-02-28,1.3570385921252388
2009-03-31,1.9205241499079349
2009-04-30,2.1351365449698676
2009-05-31,2.147349599529079
2009-06-30,1.1418712723917148
2009-07-31,1.878196742710827
2009-08-31,0.3417969127667886
2009-09-30,1.3673565114855049
2009-10-31,0.673867511809447
2009-11-30,0.7104292808974566
2009-12-31,0.6569810268074191
2010-01-31,0.8654980771537615
2010-02-28,0.1815137191463555
2010-03-31,0.760921205911434
2010-04-30,0.5381918793474885
2010-05-31,0.4872070933870609
2010-06-30,0.5253063057266255
2010-07-31,1.50209023311006
2010-08-31,0.6668063902885778
2010-09-30,0.9228084280177257
2010-10-31,0.5005943021415683
2010-11-30,0.5623255558027886
2010-12-31,0.8617210525376803
2011-01-31,0.6110974090989016
2011-02-28,1.2959922143781004
2011-03-31,0.8216323128808545
2011-04-30,0.3022206924686021
2011-05-31,0.7842485958569867
2011-06-30,0.4830063397256877
2011-07-31,1.056698103559805
2011-08-31,0.6774065871000892
2011-09-30,1.222680254122994
2011-10-31,0.7777848342928031
2011-11-30,0.3349342206344069
2011-12-31,0.6807770945112759
2012-01-31,1.0125627906177879
2012-02-29,0.7548375482300498
2012-03-31,0.5704769983945486
2012-04-30,1.0696040576437338
2012-05-31,0.9299585740284279
2012-06-30,0.6517724695057602
2012-07-31,0.8416892710980844
2012-08-31,0.4613345462505912
2012-09-30,0.8375275895832036
2012-10-31,0.6054730360369982
2012-11-30,0.439500742384684
2012-12-31,0.6886108633040731
2013-01-31,0.5431329635482228
2013-02-28,0.6084764812538228
2013-03-31,0.4145651622602026
2013-04-30,0.3308070023599279
2013-05-31,0.7565716523743252
2013-06-30,0.3925871113899593
2013-07-31,0.41140220042855546
2013-08-31,0.43838232303107094
2013-09-30,0.3568331081823266
2013-10-31,0.5385489813291353
2013-11-30,0.6665840479157414
2013-12-31,0.3824080071700588
2014-01-31,0.5431193657087816
2014-02-28,0.3439259748773072
2014-03-31,0.3678786699596812
2014-04-30,0.35788474672864423
2014-05-31,0.6244538570885815
2014-06-30,0.722927822048187
2014-07-31,0.9092918605755397
2014-08-31,0.22296815763608968
2014-09-30,0.14120991677142777
2014-10-31,0.8310202650904772
2014-11-30,0.6161301125415861
2014-12-31,0.7245142466677169
2015-01-31,0.9777590175045331
2015-02-28,0.5296148924654467
2015-03-31,0.40479785555357933
2015-04-30,0.24599555308028476
2015-05-31,0.6558855582230239
2015-06-30,0.3627191671273463
2015-07-31,0.32097671007475137
2015-08-31,0.4824202399428834
2015-09-30,0.786593371543247
2015-10-31,0.9237992197008236
2015-11-30,0.8445987323062322
2015-12-31,0.3768008151351995
2016-01-31,1.069264812517801
2016-02-29,1.8718104118485608
2016-03-31,0.3683259916443942
2016-04-30,0.8144656148042122
2016-05-31,0.2681296055390309
2016-06-30,0.3258882275252967
2016-07-31,1.2691156812006754
2016-08-31,0.7362722238084785
2016-09-30,0.5550771467832315
2016-10-31,0.7853590460277755
2016-11-30,0.5714232623365942
2016-12-31,0.532250282864022
2017-01-31,0.4900787975842577
2017-02-28,0.4022075786958012
2017-03-31,0.47506787715022425
2017-04-30,0.5755653979868592
2017-05-31,0.8360115028700881
2017-06-30,1.0375437200669198
2017-07-31,0.9220383228171006
2017-08-31,0.5728270597207291
2017-09-30,0.8781193487058611
2017-10-31,0.6196064635553674
2017-11-30,0.2726069207901747
2017-12-31,1.1731752671990479
2018-01-31,0.5892188683696546
2018-02-28,0.8425290578281178
2018-03-31,0.7710009325418739
2018-04-30,0.6312313907033238
2018-05-31,1.4137216190503965
2018-06-30,1.0118592601870058
2018-07-31,0.8900559615755641
2018-08-31,0.3526196089977564
2018-09-30,0.7331962135237478
2018-10-31,0.5320488759333669
2018-11-30,0.7309393703044591
2018-12-31,1.0547257595041937
2019-01-31,0.5572509277374244
2019-02-28,0.7727409346245507
2019-03-31,0.3079213248592556
2019-04-30,0.9433566018015307
2019-05-31,1.0095263271076045
2019-06-30,0.8584336793972742
2019-07-31,0.18477961580840596
2019-08-31,0.689544963622473
2019-09-30,1.2405039899424741
2019-10-31,0.7661443120078174
2019-11-30,0.11906601064777173
2019-12-31,0.48322738907441465
